DateTime,AddedIPs,RemovedIPs
1558119722,4,10
1558120923,3,67
1558121523,3,0
1558122123,11,0
1558123323,5,44
1558124523,1,4
1558125122,4,0
1558125722,6,12
1558126322,3,0
1558127523,5,9
1558128722,6,9
1558129323,40,0
1558129924,12,12
1558130523,19,4
1558132322,9,0
1558134123,5,53
1558134723,9,19
1558137724,13,26
1558144922,17,33
1558146123,26,11
1558147322,0,60
1558149122,24,45
1558150322,36,50
1558152123,29,15
1558153322,6,5
1558155123,50,11
1558156323,52,5
1558158123,2,20
1558159322,8,4
1558161124,17,7
1558163522,7,26
1558164722,7,59
1558165922,2,10
1558167723,5,9
1558168323,7,29
1558168922,6,11
1558169523,2,10
1558170122,17,0
1558171322,3,2
1558172523,7,13
1558173722,5,0
1558174922,8,20
1558176122,0,9
1558176722,8,0
1558177322,13,0
1558178522,4,20
1558179122,10,0
1558179723,8,3
1558180922,0,9
1558181523,3,5
1558182122,12,0
1558182723,4,12
1558183323,6,3
1558183922,14,0
1558184522,2,3
1558185123,5,0
1558185722,2,6
1558186323,6,12
1558186922,12,18
1558187522,6,0
1558188123,12,0
1558188723,12,7
1558189323,4,0
1558189922,7,3
1558190522,6,47
1558191122,5,0
1558191724,23,0
1558192922,7,18
1558193523,4,6
1558194122,0,4
1558194723,6,0
1558195322,5,0
1558196522,5,8
1558197722,4,10
1558198923,2,5
1558200122,1,4
1558201322,5,4
1558202522,3,11
1558203122,9,3
1558203722,10,7
1558204923,5,6
1558206123,4,11
1558207322,7,22
1558208523,42,6
1558209722,15,6
1558210323,6,7
1558210923,4,10
1558212122,2,7
1558212723,10,0
1558213323,5,2
1558213922,2,4
1558214522,8,0
1558215123,8,9
1558215723,3,0
1558216922,6,10
1558217522,6,18
1558218122,4,41
1558218722,4,0
1558219322,1,7
1558219922,4,0
1558220522,3,6
1558221723,4,5
1558222322,3,2
1558222923,5,10
1558223522,2,0
1558224124,5,0
1558225322,1,10
1558226523,1,12
1558227123,8,3
1558227723,11,0
1558228323,15,8
1558228923,10,1
1558230123,7,6
1558230722,6,0
1558231323,5,60
1558232523,3,17
1558233722,6,0
1558234322,32,9
1558234923,1,5
1558235523,2,0
1558236123,5,0
1558237322,7,3
1558237923,2,10
1558238522,8,4
1558239722,5,10
1558240323,2,3
1558240922,1,11
1558241522,3,0
1558242122,2,2
1558243323,6,0
1558244522,5,11
1558245722,11,8
1558246922,2,18
1558248123,2,4
1558249322,6,0
1558250522,4,15
1558251722,3,1
1558252322,3,4
1558252922,32,0
1558253522,0,13
1558254122,2,3
1558254722,4,8
1558255322,5,0
1558255923,4,3
1558256523,6,8
1558257722,2,0
1558258322,9,7
1558258922,3,51
1558259522,2,0
1558260122,4,0
1558261322,8,26
1558261922,1,3
1558262522,2,0
1558263122,9,8
1558263722,10,0
1558264322,8,9
1558264922,12,0
1558265523,6,5
1558266122,2,0
1558267322,12,7
1558267923,2,3
1558268522,7,11
1558269122,1,0
1558269723,1,0
1558270922,1,15
1558271523,1,0
1558272122,4,0
1558273323,2,18
1558274523,3,0
1558275723,38,60
1558276322,3,42
1558276922,10,65
1558278123,3,69
1558278722,3,54
1558279322,5,0
1558280522,2,53
1558281123,3,6
1558281723,4,1
1558282922,4,6
1558284122,9,5
1558284722,2,0
1558285322,10,2
1558285922,9,0
1558286522,8,5
1558287122,5,0
1558287723,10,6
1558288922,1,7
1558289522,1,0
1558290123,7,6
1558290722,8,5
1558291322,34,7
1558292523,3,0
1558293122,0,16
1558293723,3,0
1558294322,3,7
1558294923,1,16
1558296123,0,4
1558296723,6,6
1558297322,1,13
1558298522,1,0
1558299122,10,5
1558299723,1,0
1558300922,1,13
1558302122,9,14
1558302723,2,4
1558303325,3,2
1558303923,9,0
1558304522,4,3
1558305722,4,0
1558306922,5,35
1558308122,3,0
1558308722,5,4
1558309322,2,13
1558309922,10,0
1558310524,2,0
1558311122,2,4
1558311722,2,0
1558312923,5,8
1558314122,5,4
1558315322,5,9
1558315923,2,5
1558316523,5,0
1558317723,18,11
1558318323,6,0
1558318923,12,4
1558320122,13,0
1558320722,8,13
1558321322,19,9
1558321922,4,6
1558322523,17,9
1558323722,15,9
1558324922,14,7
1558326122,6,6
1558327323,21,15
1558328522,7,13
1558329722,9,0
1558330922,27,11
1558332122,23,8
1558333322,9,62
1558334522,2,22
1558335722,1,15
1558336322,7,0
1558336922,13,14
1558338122,2,5
1558338722,12,4
1558339323,4,0
1558340522,6,9
1558341122,7,4
1558341722,8,11
1558342922,14,16
1558343523,6,0
1558344123,3,0
1558344722,8,6
1558345322,20,11
1558346523,6,8
1558347723,8,9
1558348322,9,0
1558348922,10,0
1558350122,6,49
1558351322,9,24
1558352522,11,18
1558353122,10,0
1558353723,4,9
1558354923,7,6
1558356122,7,6
1558357322,9,0
1558358522,12,1
1558359722,11,5
1558360922,7,7
1558362122,17,28
1558363322,7,59
1558364523,34,22
1558365722,4,14
1558366922,12,2
1558367523,7,0
1558368122,1,25
1558369322,11,7
1558369922,8,8
1558370522,6,0
1558371723,14,2
1558372922,14,16
1558374122,8,15
1558375322,15,5
1558376522,8,9
1558377723,9,81
1558378923,50,8
1558380123,10,19
1558381324,4,0
1558381923,3,13
1558382522,7,6
1558383723,11,30
1558384922,5,24
1558386122,4,16
1558387323,4,4
1558388522,7,9
1558389722,9,10
1558390322,6,12
1558390922,12,8
1558392123,10,12
1558393322,8,0
1558394522,13,23
1558395722,6,0
1558396923,3,5
1558398123,7,10
1558399322,7,7
1558400523,8,11
1558401722,2,13
1558402922,13,5
1558403524,1,5
1558404122,5,0
1558405322,9,21
1558406522,8,12
1558407723,3,11
1558408322,5,8
1558408923,5,0
1558410122,7,4
1558411323,6,10
1558411922,8,0
1558412522,4,0
1558413122,9,6
1558413722,3,10
1558414922,7,7
1558416123,5,15
1558417323,6,2
1558417922,6,0
1558418522,6,0
1558419123,2,10
1558419722,3,0
1558420922,7,12
1558422123,3,12
1558422722,23,7
1558423323,47,3
1558423923,13,3
1558424523,32,8
1558425122,8,0
1558425722,6,9
1558426323,7,5
1558426922,8,0
1558427522,10,9
1558428122,2,18
1558429322,7,8
1558430523,8,21
1558431722,5,7
1558432922,16,22
1558434122,6,0
