DateTime,Entries,UniqueIPs
1557879636,2790,2790
1557881556,2805,2805
1557883456,2809,2809
1557885369,2808,2808
1557887289,2811,2811
1557889238,2800,2800
1557891142,2792,2792
1557893083,2778,2778
1557894974,2769,2769
1557896919,2768,2768
1557898838,2761,2761
1557900762,2767,2767
1557902654,2771,2771
1557904600,2760,2760
1557906494,2757,2757
1557908437,2749,2749
1557910336,2733,2733
1557912257,2727,2727
1557914175,2706,2706
1557916115,1357,1357
1557918031,1965,1965
1557919937,1979,1979
1557921858,1989,1989
1557923772,2006,2006
1557925715,2019,2019
1557927612,2038,2038
1557929533,2042,2042
1557931459,2026,2026
1557933399,2007,2007
1557935327,2009,2009
1557937235,2008,2008
1557939141,2007,2007
1557941053,1995,1995
1557942995,2014,2014
1557944895,2022,2022
1557946844,2040,2040
1557948762,2043,2043
1557950684,2045,2045
1557952573,2071,2071
1557954520,2082,2082
1557956436,2084,2084
1557958339,2092,2092
1557960277,2086,2086
1557962199,2603,2603
1557964092,2597,2597
1557966012,2603,2603
1557967948,2625,2625
1557969877,2632,2632
1557971769,2627,2627
1557973937,2616,2616
1557975855,2609,2609
1557977771,2595,2595
1557979693,2593,2593
1557981636,2606,2606
1557983531,2600,2600
1557985453,2601,2601
1557987404,2598,2598
1557989294,2593,2593
1557991474,2577,2577
1557993392,2559,2559
1557995313,2555,2555
1557997236,2563,2563
1557999378,2552,2552
1558001561,1349,1349
1558003475,1343,1343
1558005370,1819,1819
1558007316,1845,1845
1558009250,1853,1853
1558011129,1854,1854
1558013051,1861,1861
1558014992,1870,1870
1558016922,1881,1881
1558018820,1894,1894
1558021002,1906,1906
1558023406,1914,1914
1558025318,1914,1914
1558027207,1922,1922
1558029128,1919,1919
1558031065,1925,1925
1558032993,1925,1925
1558034913,1929,1929
1558036834,1939,1939
1558038754,1950,1950
1558040653,1943,1943
1558042570,1944,1944
1558044520,1938,1938
1558046442,1925,1925
1558048360,2331,2331
1558050250,2333,2333
1558052178,2350,2350
1558054334,2340,2340
1558056274,2336,2336
1558058168,2336,2336
1558060091,2339,2339
1558062023,2355,2355
1558063934,2345,2345
1558066104,2340,2340
1558068010,2344,2344
1558069960,2336,2336
1558071875,2331,2331
1558073794,2344,2344
1558075694,2351,2351
1558077861,2351,2351
1558079771,2346,2346
1558081700,2348,2348
1558083627,2354,2354
1558085541,2359,2359
1558087475,1191,1191
1558089400,1217,1217
1558091549,1691,1691
1558093479,1722,1722
1558095371,1727,1727
1558097291,1723,1723
1558099208,1735,1735
1558101147,1744,1744
1558103051,1759,1759
1558104976,1780,1780
1558106911,1785,1785
1558109193,1794,1794
1558111233,1809,1809
1558113736,1813,1813
1558115548,1823,1823
1558117450,1834,1834
1558119368,1851,1851
1558121305,1861,1861
1558123223,1882,1882
1558125155,1877,1877
1558127176,1874,1874
1558129231,1872,1872
1558131134,1885,1885
1558134403,2284,2284
1558136409,2282,2282
1558138360,2279,2279
1558140251,2274,2274
1558142173,2279,2279
1558144117,2279,2279
1558146034,2289,2289
1558148176,2293,2293
1558150094,2296,2296
1558152263,2295,2295
1558154415,2296,2296
1558156581,2286,2286
1558158518,2286,2286
1558160432,2288,2288
1558162540,2296,2296
1558164486,2294,2294
1558166430,2301,2301
1558168335,2285,2285
1558170278,2274,2274
1558172168,2271,2271
1558174109,1255,1255
1558176010,1246,1246
1558177938,1716,1716
1558179869,1736,1736
1558181772,1749,1749
1558183689,1774,1774
1558185612,1789,1789
1558187548,1809,1809
1558189450,1810,1810
1558191364,1818,1818
1558193289,1834,1834
1558195109,1845,1845
1558197132,1847,1847
1558199054,1862,1862
1558200990,1868,1868
1558202911,1866,1866
1558204814,1870,1870
1558206729,1866,1866
1558208667,1880,1880
1558210570,1882,1882
1558212734,1887,1887
1558214673,1914,1914
1558216571,1916,1916
1558218488,1903,1903
1558220440,2277,2277
1558222360,2277,2277
1558224261,2273,2273
1558226172,2286,2286
1558228116,2279,2279
1558230035,2282,2282
1558231933,2275,2275
1558233868,2283,2283
1558235772,2283,2283
1558237691,2291,2291
1558239607,2291,2291
1558241552,2287,2287
1558243453,2288,2288
1558245391,2286,2286
1558247295,2285,2285
1558249227,2279,2279
1558251162,2292,2292
1558253076,2293,2293
1558254970,2288,2288
1558257138,2282,2282
1558259055,2290,2290
1558260990,1213,1213
1558262908,1211,1211
1558264833,1664,1664
1558266738,1683,1683
1558268654,1696,1696
1558270592,1713,1713
1558272493,1730,1730
1558274441,1739,1739
1558276357,1756,1756
1558278257,1766,1766
1558280189,1770,1770
1558282091,1770,1770
1558284038,1796,1796
1558285939,1813,1813
1558287856,1820,1820
1558289794,1824,1824
1558291702,1819,1819
1558293609,1818,1818
1558295572,1823,1823
1558297452,1844,1844
1558299368,1848,1848
1558301314,1852,1852
1558303236,1856,1856
1558305158,1859,1859
1558307057,2223,2223
1558308971,2226,2226
1558311162,2241,2241
1558313074,2247,2247
1558314977,2247,2247
1558316896,2246,2246
1558318831,2263,2263
1558320731,2255,2255
1558322675,2261,2261
1558324573,2272,2272
1558326493,2280,2280
1558328440,2287,2287
1558330355,2289,2289
1558332273,2298,2298
1558334172,2288,2288
1558336113,2290,2290
1558338012,2286,2286
1558339934,2290,2290
1558341873,2290,2290
1558343780,2296,2296
1558345713,2294,2294
1558347608,1263,1263
1558349527,1268,1268
1558351450,1697,1697
1558353374,1700,1700
1558355317,1696,1696
1558357234,1708,1708
1558359166,1736,1736
1558361057,1755,1755
1558362973,1762,1762
1558364915,1790,1790
1558366815,1795,1795
1558368744,1810,1810
1558370664,1812,1812
1558372594,1810,1810
1558374489,1809,1809
1558376428,1822,1822
1558378353,1831,1831
1558380256,1830,1830
1558382193,1820,1820
1558384111,1822,1822
1558386033,1820,1820
1558387955,1817,1817
1558389861,1824,1824
1558391773,1832,1832
1558393723,2243,2243
1558395613,2267,2267
1558397536,2288,2288
1558399476,2287,2287
1558401399,2295,2295
1558403295,2301,2301
1558405213,2308,2308
1558407154,2317,2317
1558409056,2324,2324
1558410994,2350,2350
1558412895,2349,2349
1558414826,2358,2358
1558416736,2355,2355
1558418673,2364,2364
1558420574,2361,2361
1558422495,2373,2373
1558424437,2371,2371
1558426355,2375,2375
1558428254,2383,2383
1558430192,2388,2388
1558432096,2377,2377
1558434028,1334,1334
